ENSG00000237276.10	1	0	1
ENSG00000288398.1	21	0	21
ENSG00000132881.12	139	3	136
ENSG00000293791.1	0	0	0
ENSG00000233929.1	0	0	0
ENSG00000037637.11	4084	25	4059
ENSG00000055070.17	2064	7	3672
ENSG00000226457.1	20	18	2
ENSG00000187144.11	46	1661	0
ENSG00000157191.20	720	147	884
ENSG00000290842.2	14	274	47
ENSG00000226029.1	0	0	0
ENSG00000080947.16	0	0	0
ENSG00000306228.1	0	0	0
ENSG00000206652.1	0	0	0
ENSG00000224174.3	0	0	0
ENSG00000233421.6	0	0	0
ENSG00000277344.1	0	0	0
ENSG00000298308.1	0	0	0
ENSG00000225710.1	2	2	0
ENSG00000219481.11	3494	18	3657
ENSG00000271732.2	0	173	4
ENSG00000291072.2	9	2	9
ENSG00000215908.12	2	0	2
ENSG00000283773.1	0	0	0
ENSG00000293920.1	0	0	0
ENSG00000293901.1	0	0	0
ENSG00000186301.8	133	17	116
ENSG00000282143.2	0	0	0
ENSG00000207513.1	0	0	0
ENSG00000280114.1	0	0	0
ENSG00000290849.2	0	0	0
ENSG00000236698.1	0	0	0
ENSG00000296694.1	0	15	0
ENSG00000268869.9	0	0	0
ENSG00000279151.2	0	0	0
ENSG00000293526.1	0	0	0
ENSG00000282740.2	0	0	0
ENSG00000058453.17	999	11	988
ENSG00000290850.2	0	0	0
ENSG00000207389.1	0	0	0
ENSG00000227684.3	0	0	0
ENSG00000290851.2	0	0	0
ENSG00000186715.12	0	0	0
ENSG00000223643.6	0	0	0
ENSG00000230239.1	0	1	0
ENSG00000263811.1	0	0	0
ENSG00000302843.1	0	0	0
ENSG00000228549.5	0	0	0
ENSG00000277234.1	0	0	0
ENSG00000238142.5	0	0	0
ENSG00000235241.1	0	0	0
ENSG00000207005.1	0	0	0
ENSG00000272426.2	1	0	1
ENSG00000290122.2	0	0	0
ENSG00000117122.14	35	7	43
ENSG00000286898.2	0	15	0
ENSG00000226526.1	0	28	0
ENSG00000159363.19	701	10	705
ENSG00000288636.1	0	0	0
ENSG00000117118.12	1822	5	1818
ENSG00000117115.13	47	9	38
ENSG00000204362.7	0	0	0
ENSG00000282843.1	0	0	0
ENSG00000142623.11	2	2	0
ENSG00000142619.4	1	0	1
ENSG00000266634.1	0	0	0
ENSG00000159339.13	0	0	0
ENSG00000276747.1	0	1	0
ENSG00000227751.1	0	1	0
ENSG00000179051.14	1751	22	1730
ENSG00000308620.1	3	3	0
ENSG00000290096.2	1	0	1
ENSG00000307703.1	0	0	0
ENSG00000306620.1	0	0	0
ENSG00000074964.17	1341	3	1338
ENSG00000302710.1	0	0	0
ENSG00000236648.2	0	0	0
ENSG00000117148.8	4	2	2
ENSG00000296176.1	0	0	0
ENSG00000296161.1	0	0	0
ENSG00000284653.1	0	0	0
ENSG00000302372.1	0	0	0
ENSG00000261781.1	0	0	0
ENSG00000117154.12	942	0	942
ENSG00000280222.1	0	0	0
ENSG00000293810.1	0	0	0
ENSG00000230035.3	0	0	0
ENSG00000293766.1	0	0	0
ENSG00000225387.1	0	0	0
ENSG00000294535.1	0	0	0
ENSG00000179023.9	3	2	1
ENSG00000235282.3	0	0	0
ENSG00000225478.2	0	0	0
ENSG00000300147.1	0	0	0
ENSG00000009709.13	0	0	0
ENSG00000308985.1	0	0	0
ENSG00000179002.6	3	2	1
ENSG00000159423.17	129	2	127
ENSG00000265606.1	0	0	0
ENSG00000221662.1	0	0	0
ENSG00000310349.1	0	0	0
ENSG00000169991.11	1004	8	1124
ENSG00000295712.1	0	128	0
ENSG00000308389.1	0	0	0
ENSG00000307102.1	0	0	0
ENSG00000272084.1	0	0	0
ENSG00000127481.15	24531	16	24516
ENSG00000230424.4	1	404	67
